Task,Assigned_Fleet,Origin,Destination,Leg_Count,Expected_Load(%),Revenue,Cost,Profit,Shadow_Price_Summary,Product_Count,Recommendation_Tag,Recommendation_Reason
super_BA2217,F0C0Y76,TFB,CPJ,2,54.47,8742.1,4541.0,4201.1,avg=0.00; max=0.00; positive_legs=0,51,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0346,F0C0Y76,TFB,PBL,1,99.74,9078.3,4899.5,4178.8,avg=12.96; max=12.96; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2526,F0C0Y76,TNG,QEY,1,100.0,8274.0,4102.83,4171.17,avg=13.36; max=13.36; positive_legs=1,37,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2087,F0C0Y76,BMX,TFB,1,98.68,6493.4,2350.17,4143.23,avg=9.28; max=9.28; positive_legs=1,11,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2273,F16C0Y165,TFB,SEN,1,47.03,8589.8,4448.6,4141.2,avg=0.00; max=0.00; positive_legs=0,46,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2110,F0C0Y76,TFB,QTD,1,90.26,6080.63,1951.83,4128.8,avg=1.08; max=1.08; positive_legs=1,48,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3460,F0C0Y76,QEY,POU,1,98.95,9294.4,5178.33,4116.07,avg=8.88; max=8.88; positive_legs=1,13,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2633,F0C0Y76,QEY,TNG,1,100.0,8198.2,4102.83,4095.37,avg=12.80; max=12.80; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2325,F0C0Y76,QEY,SEN,1,100.0,5676.5,1593.33,4083.17,avg=5.24; max=5.24; positive_legs=1,33,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2523,F0C0Y76,QEY,TGP,1,100.0,9244.6,5178.33,4066.27,avg=16.40; max=16.40; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2492,F0C0Y76,TFB,CMJ,1,100.0,5559.03,1513.67,4045.37,avg=5.12; max=5.12; positive_legs=1,73,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0879,F16C0Y165,PBL,MJI,1,97.21,29346.99,25311.0,4035.99,avg=20.28; max=20.28; positive_legs=1,8,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2604,F0C0Y76,MBQ,MBY,1,96.84,11080.0,7050.5,4029.5,avg=16.56; max=16.56; positive_legs=1,17,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2049,F0C0Y76,HFH,QEY,1,100.0,6887.63,2868.0,4019.63,avg=11.20; max=11.20; positive_legs=1,43,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3473,F0C0Y76,MHC,TFB,1,100.0,10500.1,6492.83,4007.27,avg=18.36; max=18.36; positive_legs=1,18,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2489,F0C0Y76,CMJ,TFB,1,100.0,5574.8,1593.33,3981.47,avg=2.64; max=2.64; positive_legs=1,72,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0573,F0C0Y76,TBO,QEY,1,100.0,10160.4,6293.67,3866.73,avg=20.68; max=20.68; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2222,F0C0Y76,SEN,TFB,1,95.53,6410.0,2549.33,3860.67,avg=0.80; max=0.80; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2086,F12C12Y48,TFB,BMX,1,100.0,5568.2,1717.2,3851.0,avg=11.80; max=11.80; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2081,F0C0Y76,QEY,FVH,1,100.0,5389.93,1553.5,3836.43,avg=5.76; max=5.76; positive_legs=1,55,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0683,F0C0Y76,PSE,QEY,1,100.0,14294.2,10476.17,3818.03,avg=34.04; max=34.04; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2181,F0C0Y76,TFB,QEY,1,90.79,5873.8,2071.33,3802.47,avg=0.24; max=0.24; positive_legs=1,64,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2061,F0C0Y76,TFB,QEY,1,92.37,5747.87,1951.83,3796.03,avg=3.20; max=3.20; positive_legs=1,60,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2134,F0C0Y76,TFB,FBU,1,94.47,5412.1,1633.17,3778.93,avg=4.76; max=4.76; positive_legs=1,19,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2328,F0C0Y76,NGS,QEY,1,100.0,6094.7,2350.17,3744.53,avg=4.36; max=4.36; positive_legs=1,42,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0122,F0C0Y76,GBJ,TFB,1,68.68,12308.3,8564.17,3744.13,avg=0.00; max=0.00; positive_legs=0,16,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2637,F0C0Y76,TFB,PBL,1,100.0,9649.0,5975.0,3674.0,avg=14.84; max=14.84; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0494,F0C0Y76,TFB,TBO,1,100.0,10262.7,6612.33,3650.37,avg=18.60; max=18.60; positive_legs=1,35,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2452,F12C12Y48,NGS,TFB,1,99.17,6231.3,2607.6,3623.7,avg=16.28; max=16.28; positive_legs=1,41,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0112,F0C0Y76,BOD,TFB,1,92.89,11772.77,8165.83,3606.93,avg=8.92; max=8.92; positive_legs=1,92,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2098,F0C0Y76,NGS,QEY,1,96.84,5865.37,2270.5,3594.87,avg=0.96; max=0.96; positive_legs=1,36,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0566,F0C0Y76,QEY,MBY,1,100.0,8958.9,5377.5,3581.4,avg=16.60; max=16.60; positive_legs=1,19,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2203,F0C0Y76,ZLN,TFB,1,97.63,5250.9,1673.0,3577.9,avg=6.20; max=6.20; positive_legs=1,19,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0707,F0C0Y76,MBY,ZWS,1,100.0,10706.7,7130.17,3576.53,avg=23.20; max=23.20; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0011,F16C0Y165,FXS,TFB,1,99.27,30954.07,27381.9,3572.17,avg=17.04; max=17.04; positive_legs=1,65,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2299,F16C0Y165,TFB,FVH,1,50.91,8303.1,4755.4,3547.7,avg=0.00; max=0.00; positive_legs=0,61,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2159,F0C0Y76,FBU,TFB,1,92.63,5280.0,1752.67,3527.33,avg=3.40; max=3.40; positive_legs=1,34,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2461,F12C12Y48,TFB,NGS,1,100.0,6025.8,2512.2,3513.6,avg=15.16; max=15.16; positive_legs=1,50,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2064,F0C0Y76,TFB,FBU,1,100.0,5093.43,1593.33,3500.1,avg=9.76; max=9.76; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2155,F0C0Y76,FBU,TFB,1,100.0,5129.9,1633.17,3496.73,avg=9.64; max=9.64; positive_legs=1,28,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2170,F0C0Y76,QEY,TFB,1,94.47,5442.83,1951.83,3491.0,avg=3.88; max=3.88; positive_legs=1,75,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3482,F0C0Y76,TFB,TCB,1,92.37,9224.5,5736.0,3488.5,avg=9.56; max=9.56; positive_legs=1,15,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2354,F0C0Y76,QEY,HFH,1,100.0,6097.8,2629.0,3468.8,avg=11.20; max=11.20; positive_legs=1,34,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2517,F0C0Y76,QEY,TGP,1,100.0,8518.9,5058.83,3460.07,avg=16.40; max=16.40; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2140,F0C0Y76,TFB,CPJ,1,90.0,6920.6,3465.5,3455.1,avg=3.24; max=3.24; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2438,F0C0Y72,TFB,HFH,1,96.11,5843.5,2390.0,3453.5,avg=1.24; max=1.24; positive_legs=1,53,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2479,F0C0Y76,ZMX,TFB,1,65.53,6041.9,2589.17,3452.73,avg=0.00; max=0.00; positive_legs=0,23,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0516,F0C0Y76,TFB,TOB,1,100.0,9721.2,6293.67,3427.53,avg=17.80; max=17.80; positive_legs=1,20,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2281,F0C0Y76,TFB,FVH,1,95.26,5801.9,2390.0,3411.9,avg=0.92; max=0.92; positive_legs=1,46,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2618,F0C0Y76,TNG,QEY,1,98.68,7500.0,4102.83,3397.17,avg=4.72; max=4.72; positive_legs=1,33,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0711,F0C0Y76,MBY,ZWS,1,100.0,10638.0,7249.67,3388.33,avg=23.20; max=23.20; positive_legs=1,17,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0104,F0C0Y76,BOD,TFB,1,62.37,11220.5,7847.17,3373.33,avg=0.00; max=0.00; positive_legs=0,13,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2355,F0C0Y76,HFH,QEY,1,100.0,6274.8,2907.83,3366.97,avg=8.56; max=8.56; positive_legs=1,32,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2410,F12C12Y48,TFB,HFH,1,98.33,5244.6,1908.0,3336.6,avg=8.00; max=8.00; positive_legs=1,50,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0663,F0C0Y76,EGX,TFB,1,100.0,13610.6,10277.0,3333.6,avg=28.40; max=28.40; positive_legs=1,33,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0518,F0C0Y76,TFB,TOB,1,100.0,9536.6,6253.83,3282.77,avg=17.80; max=17.80; positive_legs=1,18,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0561,F0C0Y76,MBY,QEY,1,100.0,9096.9,5815.67,3281.23,avg=16.80; max=16.80; positive_legs=1,27,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0026,F0C0Y76,TFB,PSE,1,100.0,12359.3,9121.83,3237.47,avg=27.00; max=27.00; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2487,F16C0Y165,CMJ,TFB,1,62.67,6293.1,3068.0,3225.1,avg=0.00; max=0.00; positive_legs=0,60,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0867,F16C0Y165,TFB,PHH,1,98.55,30981.73,27765.4,3216.33,avg=27.28; max=27.28; positive_legs=1,55,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2359,F0C0Y76,HFH,QEY,1,100.0,6119.23,2907.83,3211.4,avg=9.44; max=9.44; positive_legs=1,43,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2233,F0C0Y76,ZWS,TFB,1,61.32,5233.5,2031.5,3202.0,avg=0.00; max=0.00; positive_legs=0,38,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0300,F16C0Y165,TFB,TGP,1,65.58,12700.43,9510.8,3189.63,avg=0.00; max=0.00; positive_legs=0,29,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2232,F12C12Y48,QEY,ZWS,1,91.25,5411.7,2226.0,3185.7,avg=1.04; max=1.04; positive_legs=1,33,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2627,F12C12Y48,TFB,QEY,1,100.0,4742.93,1558.2,3184.73,avg=8.88; max=8.88; positive_legs=1,47,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2045,F12C12Y48,TFB,QEY,1,97.5,4713.67,1558.2,3155.47,avg=5.60; max=5.60; positive_legs=1,37,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2545,F16C0Y165,TFB,QEY,1,39.39,6971.6,3835.0,3136.6,avg=0.00; max=0.00; positive_legs=0,20,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0576,F0C0Y76,QEY,TBO,1,100.0,9066.5,5975.0,3091.5,avg=18.80; max=18.80; positive_legs=1,25,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2174,F12C12Y48,QEY,TFB,1,99.58,4710.2,1621.8,3088.4,avg=3.44; max=3.44; positive_legs=1,52,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0349,F0C0Y76,PBL,TFB,1,97.89,7610.6,4541.0,3069.6,avg=12.96; max=12.96; positive_legs=1,18,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2297,F12C12Y48,TFB,SEN,1,96.25,4986.6,1939.8,3046.8,avg=3.44; max=3.44; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2500,F0C0Y76,TGP,QEY,1,100.0,8140.7,5098.67,3042.03,avg=16.20; max=16.20; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2638,F0C0Y76,PBL,TFB,1,100.0,8603.5,5576.67,3026.83,avg=16.20; max=16.20; positive_legs=1,38,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0014,F0C0Y76,TFB,FXS,1,100.0,15239.1,12228.83,3010.27,avg=29.00; max=29.00; positive_legs=1,26,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0025,F16C0Y165,CPT,TFB,1,100.0,31464.87,28455.7,3009.17,avg=29.40; max=29.40; positive_legs=1,56,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0498,F0C0Y76,TFB,TBO,1,100.0,9365.6,6373.33,2992.27,avg=14.88; max=14.88; positive_legs=1,29,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0126,F16C0Y165,GBJ,TFB,1,55.64,19707.2,16720.6,2986.6,avg=0.00; max=0.00; positive_legs=0,21,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2193,F12C12Y48,HFH,TFB,1,99.17,4966.9,2035.2,2931.7,avg=11.52; max=11.52; positive_legs=1,24,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0084,F16C0Y165,BOD,TFB,1,55.52,18242.1,15340.0,2902.1,avg=0.00; max=0.00; positive_legs=0,69,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2301,F0C0Y76,CPJ,QEY,1,90.0,6043.1,3186.67,2856.43,avg=2.40; max=2.40; positive_legs=1,24,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0132,F16C0Y165,BOD,QEY,1,53.82,19958.2,17104.1,2854.1,avg=0.00; max=0.00; positive_legs=0,14,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2295,F0C0Y76,TFB,FVH,1,55.26,5303.0,2469.67,2833.33,avg=0.00; max=0.00; positive_legs=0,19,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0893,F16C0Y165,TKD,LPB,1,91.03,27300.6,24467.3,2833.3,avg=5.00; max=5.00; positive_legs=1,6,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3490,F0C0Y76,TFB,GBU,1,69.47,7738.2,4939.33,2798.87,avg=0.00; max=0.00; positive_legs=0,28,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2350,F0C0Y76,QEY,HFH,1,92.89,5583.6,2788.33,2795.27,avg=1.32; max=1.32; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2462,F0C0Y76,TFB,CAO,1,69.74,7134.3,4341.83,2792.47,avg=0.00; max=0.00; positive_legs=0,18,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0712,F0C0Y76,ZWS,MBY,1,100.0,9698.1,6970.83,2727.27,avg=23.20; max=23.20; positive_legs=1,9,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2109,F0C0Y76,QTD,TFB,1,66.84,4763.0,2071.33,2691.67,avg=0.00; max=0.00; positive_legs=0,30,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2076,F0C0Y76,MBY,TKD,1,98.16,5871.2,3186.67,2684.53,avg=4.48; max=4.48; positive_legs=1,13,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3472,F0C0Y76,TFB,MHC,1,100.0,8856.7,6174.17,2682.53,avg=14.60; max=14.60; positive_legs=1,21,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2044,F0C0Y76,QEY,TFB,1,69.74,4495.93,1872.17,2623.77,avg=0.00; max=0.00; positive_legs=0,68,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2102,F0C0Y76,TFB,QTD,1,59.74,4612.1,1991.67,2620.43,avg=0.00; max=0.00; positive_legs=0,24,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0019,F16C0Y165,NDP,TFB,1,95.27,31709.6,29146.0,2563.6,avg=6.00; max=6.00; positive_legs=1,29,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0642,F0C0Y76,TFB,QIY,1,92.89,9200.43,6652.17,2548.27,avg=10.80; max=10.80; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0584,F0C0Y76,QEY,TOB,1,100.0,8435.0,5895.33,2539.67,avg=17.20; max=17.20; positive_legs=1,32,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2052,F0C0Y76,QEY,TFB,1,51.58,4503.2,1991.67,2511.53,avg=0.00; max=0.00; positive_legs=0,36,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0581,F0C0Y76,TOB,QEY,1,100.0,8986.8,6492.83,2493.97,avg=16.76; max=16.76; positive_legs=1,41,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2298,F0C0Y76,FVH,TFB,1,56.32,4998.4,2509.5,2488.9,avg=0.00; max=0.00; positive_legs=0,32,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0005,F16C0Y165,EDB,MBY,1,100.0,29456.47,26998.4,2458.07,avg=25.44; max=25.44; positive_legs=1,52,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0590,F0C0Y76,QEY,TOB,1,91.58,8113.7,5696.17,2417.53,avg=3.44; max=3.44; positive_legs=1,14,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2078,F0C0Y76,MBY,TKD,1,98.95,5578.9,3226.5,2352.4,avg=3.08; max=3.08; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0708,F0C0Y76,ZWS,MBY,1,100.0,9118.8,6771.67,2347.13,avg=10.00; max=10.00; positive_legs=1,13,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2130,F0C0Y76,QEY,TFB,1,67.89,4329.07,1991.67,2337.4,avg=0.00; max=0.00; positive_legs=0,50,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA3488,F0C0Y76,QEY,CVS,1,90.79,7415.5,5098.67,2316.83,avg=6.80; max=6.80; positive_legs=1,16,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0694,F16C0Y165,TFB,HFH,1,39.15,6491.8,4295.2,2196.6,avg=0.00; max=0.00; positive_legs=0,28,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0536,F0C0Y76,TFB,POU,1,100.0,8107.0,5935.17,2171.83,avg=18.00; max=18.00; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2042,F0C0Y76,QEY,TFB,1,66.58,4160.0,1991.67,2168.33,avg=0.00; max=0.00; positive_legs=0,62,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
super_BA2218,F0C0Y76,MXT,MXT,2,43.42,7022.8,4859.67,2163.13,avg=0.00; max=0.00; positive_legs=0,27,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0634,F16C0Y165,QEY,QIY,1,68.24,14254.2,12118.6,2135.6,avg=0.00; max=0.00; positive_legs=0,16,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0016,F16C0Y165,TFB,NJB,1,93.09,28206.85,26078.0,2128.85,avg=6.60; max=6.60; positive_legs=1,17,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2593,F12C12Y48,QEY,CPJ,1,92.08,4656.9,2544.0,2112.9,avg=7.16; max=7.16; positive_legs=1,31,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0024,F0C0Y76,TFB,CPT,1,100.0,15034.9,12945.83,2089.07,avg=27.00; max=27.00; positive_legs=1,18,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA0848,F0C0Y76,MJI,TKD,1,100.0,14301.75,12228.83,2072.92,avg=35.00; max=35.00; positive_legs=1,6,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2264,F12C12Y48,TFB,ZWS,1,56.25,3723.1,1653.6,2069.5,avg=0.00; max=0.00; positive_legs=0,25,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2236,F12C12Y48,SEN,QEY,1,96.25,3336.7,1272.0,2064.7,avg=1.52; max=1.52; positive_legs=1,32,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
AA3474,F0C0Y76,TFB,MHC,1,100.0,8403.4,6373.33,2030.07,avg=14.60; max=14.60; positive_legs=1,15,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2332,F0C0Y76,TFB,HFH,1,65.26,4417.5,2390.0,2027.5,avg=0.00; max=0.00; positive_legs=0,42,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2046,F0C0Y76,QEY,TFB,1,64.47,3894.63,1872.17,2022.47,avg=0.00; max=0.00; positive_legs=0,64,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0450,F0C0Y76,TFB,MBY,1,100.0,8152.9,6134.33,2018.57,avg=17.56; max=17.56; positive_legs=1,35,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2363,F0C0Y76,CPJ,TFB,1,63.42,5791.6,3784.17,2007.43,avg=0.00; max=0.00; positive_legs=0,38,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2199,F0C0Y76,NNI,MBY,1,62.89,4945.6,2947.67,1997.93,avg=0.00; max=0.00; positive_legs=0,10,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
AA0056,F12C12Y48,KOV,TFB,1,65.83,6453.6,4515.6,1938.0,avg=0.00; max=0.00; positive_legs=0,8,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2121,F16C0Y165,TFB,QEY,1,41.94,5846.2,3911.7,1934.5,avg=0.00; max=0.00; positive_legs=0,29,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2220,F0C0Y72,TFB,QVX,1,63.89,4519.7,2589.17,1930.53,avg=0.00; max=0.00; positive_legs=0,16,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2513,F12C12Y48,QEY,CPJ,1,100.0,4441.2,2512.2,1929.0,avg=10.40; max=10.40; positive_legs=1,28,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2225,F12C12Y48,HFH,TFB,1,90.42,3940.9,2035.2,1905.7,avg=2.20; max=2.20; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2579,F0C0Y76,ZFH,TFB,1,63.68,6682.4,4819.83,1862.57,avg=0.00; max=0.00; positive_legs=0,26,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2082,F0C0Y76,SEN,QEY,1,66.58,3449.6,1633.17,1816.43,avg=0.00; max=0.00; positive_legs=0,30,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
BA2083,F12C12Y48,QEY,SEN,1,99.17,3198.73,1399.2,1799.53,avg=5.60; max=5.60; positive_legs=1,30,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2576,F0C0Y76,TNG,QEY,1,95.53,6029.17,4262.17,1767.0,avg=10.40; max=10.40; positive_legs=1,20,Upgauge_or_AddCapacity,High load and positive shadow-price signal suggest scarce capacity on this task.
BA2129,F16C0Y165,TFB,QEY,1,38.42,5564.5,3835.0,1729.5,avg=0.00; max=0.00; positive_legs=0,60,Downgauge,"Load is moderate-to-low and shadow price is near zero, suggesting possible excess capacity."
